"ticker","date","value","field","variable","nice_field"
"MXAP Index",2008-06-30,174.6913,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-07-31,169.4585,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-08-29,160.9201,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-09-30,138.3432,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-10-31,111.1542,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-11-28,107.18,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2008-12-31,116.3935,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-01-30,108.0126,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-02-27,97.9449,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-03-31,106.1173,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-04-30,119.3751,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-05-29,134.2612,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-06-30,136.0672,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-07-31,147.7281,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-08-31,150.2122,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-09-30,156.9803,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-10-30,154.9924,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-11-30,156.8756,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2009-12-31,160.8361,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-01-29,156.0075,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-02-26,157.9194,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-03-31,168.2267,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-04-30,169.3894,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-05-31,153.1877,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-06-30,152.568,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-07-30,161.4253,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
"MXAP Index",2010-08-31,158.4256,"TOT RETURN INDEX GROSS DVDS","Asia Pacific","Price TR"
