"ticker","date","value","field","variable","nice_field"
"MXKR INDEX",1991-05-31,0.1517,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-06-28,0.1495,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-07-31,0.1873,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-08-30,0.1725,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-09-30,0.1776,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-10-31,0.1695,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-11-29,0.1553,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1991-12-31,0.1451,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-01-31,0.1576,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-02-28,0.1392,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-03-31,0.1294,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-04-30,0.1342,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-05-29,0.12,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-06-30,0.1227,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-07-31,0.1145,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-08-31,0.1235,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-09-30,0.1112,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-10-30,0.1296,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-11-30,0.1408,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1992-12-31,0.146,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-01-29,0.144,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-02-26,0.1339,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-03-31,0.1427,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-04-30,0.155,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-05-31,0.1624,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-06-30,0.1582,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-07-30,0.1526,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-08-31,0.1414,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-09-30,0.1524,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-10-29,0.1554,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-11-30,0.17,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1993-12-31,0.1881,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-01-31,0.2135,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-02-28,0.2108,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-03-31,0.1933,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-04-29,0.2064,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-05-31,0.2153,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-06-30,0.2116,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-07-29,0.2121,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-08-31,0.2223,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-09-30,0.2564,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-10-31,0.2579,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-11-30,0.2465,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1994-12-30,0.2306,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-01-31,0.2105,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-02-28,0.2062,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-03-31,0.2227,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-04-28,0.2233,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-05-31,0.2187,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-06-30,0.2237,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-07-31,0.2315,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-08-31,0.2232,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-09-29,0.2454,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-10-31,0.2496,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-11-30,0.2303,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1995-12-29,0.2212,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-01-31,0.2185,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-02-29,0.2141,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-03-29,0.2182,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-04-30,0.2436,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-05-31,0.2145,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-06-28,0.1908,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-07-31,0.1833,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-08-30,0.1737,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-09-30,0.172,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-10-31,0.1603,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-11-29,0.1579,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1996-12-31,0.138,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-01-31,0.1469,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-02-28,0.1406,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-03-31,0.1354,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-04-30,0.1398,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-05-30,0.1513,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-06-30,0.1538,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-07-31,0.1491,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-08-29,0.1429,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-09-30,0.1291,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-10-31,0.0888,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-11-28,0.0672,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1997-12-31,0.0457,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-01-30,0.078,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-02-27,0.0732,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-03-31,0.0725,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-04-30,0.0702,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-05-29,0.0526,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-06-30,0.0476,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-07-31,0.0623,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-08-31,0.052,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-09-30,0.0507,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-10-30,0.0668,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-11-30,0.0793,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1998-12-31,0.1087,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-01-29,0.1137,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-02-26,0.1009,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-03-31,0.1179,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-04-30,0.151,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-05-31,0.1496,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-06-30,0.194,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-07-30,0.2018,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-08-31,0.2056,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-09-30,0.1753,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-10-29,0.1774,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-11-30,0.2161,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",1999-12-31,0.2088,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-01-31,0.2139,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-02-29,0.1833,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-03-31,0.205,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-04-28,0.1815,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-05-31,0.1787,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-06-30,0.2036,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-07-31,0.1709,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-08-31,0.1657,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-09-29,0.1448,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-10-31,0.1174,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-11-30,0.1097,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2000-12-29,0.1056,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-01-31,0.1372,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-02-28,0.127,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-03-30,0.1084,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-04-30,0.1235,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-05-31,0.1331,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-06-29,0.1256,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-07-31,0.1164,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-08-31,0.1202,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-09-28,0.1014,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-10-31,0.117,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-11-30,0.1467,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2001-12-31,0.1592,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-01-31,0.1715,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-02-28,0.1889,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-03-29,0.2046,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-04-30,0.2048,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-05-31,0.2071,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-06-28,0.1976,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-07-31,0.192,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-08-30,0.1927,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-09-30,0.1662,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-10-31,0.1737,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-11-29,0.1963,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2002-12-31,0.1736,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-01-31,0.1659,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-02-28,0.1566,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-03-31,0.1415,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-04-30,0.1616,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-05-30,0.1715,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-06-30,0.1855,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-07-31,0.2054,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-08-29,0.2171,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-09-30,0.2033,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-10-31,0.2263,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-11-28,0.2259,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2003-12-31,0.2368,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-01-30,0.2589,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-02-27,0.2673,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-03-31,0.2764,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-04-30,0.2588,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-05-31,0.2426,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-06-30,0.2371,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-07-30,0.2173,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-08-31,0.2379,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-09-30,0.2465,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-10-29,0.2512,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-11-30,0.2783,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2004-12-31,0.2908,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-01-31,0.3105,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-02-28,0.3423,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-03-31,0.3213,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-04-29,0.3056,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-05-31,0.3207,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-06-30,0.3219,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-07-29,0.3618,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-08-31,0.3522,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-09-30,0.3924,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-10-31,0.3682,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-11-30,0.4131,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2005-12-30,0.4601,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-01-31,0.4962,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-02-28,0.4802,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-03-31,0.4782,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-04-28,0.5106,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-05-31,0.4714,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-06-30,0.464,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-07-31,0.4628,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-08-31,0.4742,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-09-29,0.4889,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-10-31,0.4868,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-11-30,0.514,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2006-12-29,0.5212,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-01-31,0.4939,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-02-28,0.5147,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-03-30,0.5287,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-04-30,0.5604,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-05-31,0.6064,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-06-29,0.6259,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-07-31,0.6935,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-08-31,0.6625,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-09-28,0.7131,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-10-31,0.7604,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-11-30,0.6872,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2007-12-31,0.6892,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2008-01-31,0.591,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2008-02-29,0.6174,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2008-03-31,0.592,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
"MXKR INDEX",2008-04-30,0.6331,"TOT RETURN INDEX GROSS DVDS","Corea del Sur","Price TR"
