"ticker","date","value","field","variable"
"MXTH INDEX",2007-10-31,2.5073,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2007-11-30,2.2962,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2007-12-31,2.3347,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-01-31,2.1343,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-02-29,2.3709,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-03-31,2.2941,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-04-30,2.3305,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-05-30,2.119,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-06-30,1.9445,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-07-31,1.6876,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-08-29,1.7927,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-09-30,1.5423,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-10-31,1.0695,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-11-28,1.0323,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2008-12-31,1.1506,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-01-30,1.1106,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-02-27,1.1157,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-03-31,1.126,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-04-30,1.3091,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-05-29,1.4401,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-06-30,1.58,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-07-31,1.6402,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-08-31,1.716,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-09-30,1.8858,"PX TO BOOK RATIO","Tailandia"
