"ticker","date","value","field","variable","nice_field"
"MXFEJ Index",1991-08-30,174.23,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1991-09-30,168.91,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1991-10-31,171.04,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1991-11-29,176.08,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1991-12-31,184.44,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-01-31,197.05,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-02-28,203.6,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-03-31,201.43,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-04-30,208.24,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-05-29,222.08,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-06-30,225.78,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-07-31,219.43,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-08-31,211.73,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-09-30,215.56,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-10-30,234.48,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-11-30,225.58,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1992-12-31,218.48,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-01-29,225.02,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-02-26,237.86,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-03-31,237.37,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-04-30,257.74,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-05-31,272.18,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-06-30,264.65,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-07-30,265.8,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-08-31,287.58,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-09-30,298.13,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-10-29,352.64,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-11-30,349.75,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1993-12-31,434.34,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-01-31,404.28,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-02-28,380.62,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-03-31,338.34,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-04-29,353.45,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-05-31,368.1,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-06-30,351.12,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-07-29,370.23,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-08-31,399.77,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-09-30,392.65,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-10-31,399.84,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-11-30,361.2,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1994-12-30,351.78,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-01-31,313.63,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-02-28,345.2996,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-03-31,346.672,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-04-28,343.8938,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-05-31,387.0487,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-06-30,381.6634,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-07-31,387.3162,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-08-31,368.9279,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-09-29,375.4938,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-10-31,369.7422,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-11-30,366.4269,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1995-12-29,384.5605,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-01-31,419.6818,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-02-29,417.9012,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-03-29,420.9924,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-04-30,433.164,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-05-31,430.3232,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-06-28,421.6783,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-07-31,391.0841,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-08-30,405.3263,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-09-30,415.5293,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-10-31,407.8265,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-11-29,431.713,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1996-12-31,428.7665,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-01-31,435.1309,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-02-28,436.4918,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-03-31,412.2082,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-04-30,401.7605,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-05-30,423.2041,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-06-30,434.6542,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-07-31,436.6822,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-08-29,356.373,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-09-30,353.7312,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-10-31,267.2407,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-11-28,250.6793,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1997-12-31,239.3507,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-01-30,218.7975,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-02-27,268.8008,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-03-31,262.1154,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-04-30,235.0563,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-05-29,199.0922,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-06-30,177.5988,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-07-31,172.4384,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-08-31,145.7508,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-09-30,161.3835,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-10-30,205.5957,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-11-30,224.4999,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1998-12-31,227.4551,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-01-29,220.299,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-02-26,216.0857,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-03-31,240.0538,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-04-30,295.6271,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-05-31,283.1832,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-06-30,332.3715,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-07-30,319.1481,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-08-31,324.4718,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-09-30,298.5116,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-10-29,313.6313,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-11-30,345.2187,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",1999-12-31,370.3361,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-01-31,362.798,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-02-29,343.3306,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-03-31,359.4036,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-04-28,330.3637,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-05-31,304.0374,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-06-30,318.8556,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-07-31,307.1774,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-08-31,303.5325,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-09-29,268.3924,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-10-31,247.4214,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-11-30,235.1948,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2000-12-29,234.7063,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-01-31,267.0396,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-02-28,253.965,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-03-30,226.3513,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-04-30,227.1393,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-05-31,225.8677,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-06-29,221.2856,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-07-31,212.8934,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-08-31,209.3749,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-09-28,176.1184,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-10-31,185.069,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-11-30,210.702,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2001-12-31,230.5115,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-01-31,239.8608,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-02-28,240.3284,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-03-29,257.7271,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-04-30,261.4143,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-05-31,256.3178,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-06-28,242.5966,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-07-31,233.7004,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-08-30,228.5591,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-09-30,202.6017,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-10-31,213.5638,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-11-29,224.3463,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2002-12-31,210.1916,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-01-31,212.6756,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-02-28,202.3217,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-03-31,192.9697,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-04-30,200.1744,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-05-30,217.7722,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-06-30,230.5411,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-07-31,250.3221,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-08-29,268.7154,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-09-30,269.9799,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-10-31,292.9429,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-11-28,288.6009,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2003-12-31,305.2193,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-01-30,324.9885,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-02-27,336.7109,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-03-31,329.8465,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-04-30,310.6649,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-05-31,303.5842,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-06-30,301.1761,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-07-30,293.0574,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-08-31,308.5435,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-09-30,319.4695,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-10-29,320.8103,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-11-30,348.462,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2004-12-31,360.2586,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-01-31,362.391,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-02-28,382.7385,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-03-31,364.7505,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-04-29,361.2963,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-05-31,369.992,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-06-30,379.4033,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-07-29,404.5565,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-08-31,391.7056,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-09-30,411.6139,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-10-31,385.8106,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-11-30,413.4751,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2005-12-30,439.5637,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-01-31,470.2934,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-02-28,468.6248,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-03-31,473.7677,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-04-28,507.7364,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-05-31,473.5951,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-06-30,470.9399,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-07-31,471.6596,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-08-31,485.8511,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-09-29,500.5532,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-10-31,513.7156,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-11-30,554.6229,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2006-12-29,581.7601,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-01-31,571.6415,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-02-28,575.911,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-03-30,588.0555,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-04-30,609.6922,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-05-31,644.0853,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-06-29,680.2916,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-07-31,730.6411,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-08-31,723.2146,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-09-28,808.0208,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-10-31,888.7337,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-11-30,805.9453,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2007-12-31,797.3204,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
"MXFEJ Index",2008-01-31,686.3847,"TOT RETURN INDEX GROSS DVDS","Far East ex Japon","Price TR"
