"ticker","date","value","field","variable","nice_field"
"MXTH INDEX",1994-03-31,18.6816,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-04-29,19.3103,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-05-31,21.045,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-06-30,20.3949,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-07-29,22.5601,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-08-31,24.9167,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-09-30,23.8499,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-10-31,24.9189,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-11-30,22.1629,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1994-12-30,22.239,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-01-31,19.6008,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-02-28,20.9649,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-03-31,20.0685,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-04-28,20.3005,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-05-31,23.5685,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-06-30,23.3632,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-07-31,22.9399,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-08-31,21.7763,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-09-29,21.6584,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-10-31,21.3156,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-11-30,20.0349,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1995-12-29,21.474,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-01-31,23.444,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-02-29,22.1327,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-03-29,21.8006,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-04-30,22.3196,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-05-31,22.6808,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-06-28,21.423,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-07-31,18.3043,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-08-30,18.6338,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-09-30,18.6444,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-10-31,15.0406,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-11-29,15.4156,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1996-12-31,13.6118,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-01-31,12.8358,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-02-28,11.7411,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-03-31,11.687,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-04-30,11.1803,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-05-30,9.8589,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-06-30,9.3714,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-07-31,9.908,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-08-29,6.5622,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-09-30,7.4218,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-10-31,4.9025,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-11-28,4.3251,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1997-12-31,3.7057,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-01-30,4.7401,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-02-27,5.8054,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-03-31,5.2093,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-04-30,4.6429,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-05-29,3.3965,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-06-30,2.4568,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-07-31,2.5599,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-08-31,1.9097,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-09-30,2.6081,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-10-30,3.5997,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-11-30,4.1823,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1998-12-31,3.9755,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-01-29,4.1202,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-02-26,3.7219,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-03-31,3.9387,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-04-30,5.6586,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-05-31,5.4156,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-06-30,6.363,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-07-30,5.5508,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-08-31,5.3835,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-09-30,4.3058,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-10-29,4.9219,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-11-30,5.1395,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",1999-12-31,5.9143,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-01-31,5.7283,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-02-29,4.428,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-03-31,4.8936,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-04-28,4.6035,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-05-31,3.6383,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-06-30,3.7879,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-07-31,2.9414,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-08-31,3.3524,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-09-29,2.6983,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-10-31,2.6138,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
