"ticker","date","value","field","variable","nice_field"
"MXID INDEX",1993-10-29,0.3179,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1993-11-30,0.3448,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1993-12-31,0.3942,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-01-31,0.4042,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-02-28,0.368,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-03-31,0.3327,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-04-29,0.2986,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-05-31,0.3354,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-06-30,0.3065,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-07-29,0.2985,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-08-31,0.3414,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-09-30,0.3275,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-10-31,0.3368,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-11-30,0.2996,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1994-12-30,0.2864,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-01-31,0.2622,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-02-28,0.2841,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-03-31,0.269,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-04-28,0.2569,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-05-31,0.2982,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-06-30,0.3113,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-07-31,0.3198,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-08-31,0.3046,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-09-29,0.2965,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-10-31,0.3007,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-11-30,0.2869,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1995-12-29,0.3138,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-01-31,0.3556,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-02-29,0.3621,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-03-29,0.356,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-04-30,0.3853,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-05-31,0.374,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-06-28,0.3669,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-07-31,0.3264,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-08-30,0.3386,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-09-30,0.3615,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-10-31,0.3583,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-11-29,0.3904,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1996-12-31,0.3999,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-01-31,0.4248,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-02-28,0.4294,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-03-31,0.3977,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-04-30,0.3857,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-05-30,0.4133,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-06-30,0.4241,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-07-31,0.3872,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-08-29,0.229,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-09-30,0.2446,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-10-31,0.2077,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-11-28,0.1586,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1997-12-31,0.1043,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-01-30,0.057,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-02-27,0.0771,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-03-31,0.0924,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-04-30,0.0801,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-05-29,0.0517,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-06-30,0.0432,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-07-31,0.0549,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-08-31,0.0426,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-09-30,0.0309,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-10-30,0.0481,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-11-30,0.0734,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1998-12-31,0.0734,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-01-29,0.0692,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-02-26,0.0655,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-03-31,0.0669,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-04-30,0.0943,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-05-31,0.1135,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-06-30,0.1541,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-07-30,0.1281,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-08-31,0.1097,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-09-30,0.0971,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-10-29,0.1298,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-11-30,0.1123,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",1999-12-31,0.1358,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-01-31,0.1196,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-02-29,0.1085,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-03-31,0.1077,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-04-28,0.0939,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-05-31,0.0691,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-06-30,0.0771,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-07-31,0.0724,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-08-31,0.0733,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-09-29,0.0632,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-10-31,0.0558,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-11-30,0.0574,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2000-12-29,0.052,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-01-31,0.0574,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-02-28,0.0566,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-03-30,0.046,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-04-30,0.0386,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-05-31,0.0474,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-06-29,0.0501,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-07-31,0.061,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-08-31,0.0638,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-09-28,0.0514,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-10-31,0.0465,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-11-30,0.0448,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2001-12-31,0.0475,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-01-31,0.058,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-02-28,0.0587,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-03-29,0.0658,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-04-30,0.0782,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-05-31,0.0837,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-06-28,0.0785,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-07-31,0.073,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-08-30,0.0706,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-09-30,0.066,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-10-31,0.0545,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-11-29,0.061,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2002-12-31,0.0678,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-01-31,0.0594,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-02-28,0.0616,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-03-31,0.0623,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-04-30,0.0748,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-05-30,0.0877,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-06-30,0.0921,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-07-31,0.0876,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-08-29,0.0892,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-09-30,0.1055,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-10-31,0.1084,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-11-28,0.1073,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2003-12-31,0.1209,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-01-30,0.1332,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-02-27,0.1335,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-03-31,0.1278,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-04-30,0.1387,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-05-31,0.123,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-06-30,0.1223,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-07-30,0.1325,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-08-31,0.1312,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-09-30,0.1477,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-10-29,0.1566,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-11-30,0.1843,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2004-12-31,0.184,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-01-31,0.1945,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-02-28,0.1959,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-03-31,0.194,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-04-29,0.185,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-05-31,0.1977,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-06-30,0.2033,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-07-29,0.2185,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-08-31,0.1842,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-09-30,0.1895,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-10-31,0.184,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-11-30,0.1956,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2005-12-30,0.213,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-01-31,0.2396,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-02-28,0.2416,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-03-31,0.2674,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-04-28,0.305,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-05-31,0.2618,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-06-30,0.2626,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-07-31,0.2794,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-08-31,0.2964,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-09-29,0.3114,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-10-31,0.3224,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-11-30,0.3544,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2006-12-29,0.3724,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-01-31,0.3547,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-02-28,0.3423,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-03-30,0.3649,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-04-30,0.3956,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-05-31,0.4134,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-06-29,0.4254,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-07-31,0.4649,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-08-31,0.437,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-09-28,0.4914,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-10-31,0.5707,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-11-30,0.5754,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2007-12-31,0.5788,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-01-31,0.5675,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-02-29,0.6124,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-03-31,0.5414,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-04-30,0.5092,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-05-30,0.5318,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-06-30,0.5167,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-07-31,0.5171,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-08-29,0.4823,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-09-30,0.3754,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-10-31,0.2321,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-11-28,0.2041,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2008-12-31,0.244,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-01-30,0.2334,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-02-27,0.212,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-03-31,0.2533,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-04-30,0.3322,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-05-29,0.3721,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-06-30,0.3973,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-07-31,0.4947,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-08-31,0.4911,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-09-30,0.5488,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-10-30,0.5285,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-11-30,0.5454,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2009-12-31,0.5755,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-01-29,0.5892,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-02-26,0.5668,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-03-31,0.6358,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-04-30,0.6745,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-05-31,0.6229,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-06-30,0.6646,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-07-30,0.7071,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-08-31,0.6857,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-09-30,0.7836,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-10-29,0.806,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-11-30,0.7486,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2010-12-31,0.7801,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-01-31,0.7002,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-02-28,0.7432,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-03-31,0.8139,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-04-29,0.8548,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-05-31,0.8606,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-06-30,0.8784,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-07-29,0.9425,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-08-31,0.8649,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-09-30,0.7803,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-10-31,0.8484,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-11-30,0.8021,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2011-12-30,0.8209,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-01-31,0.858,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-02-29,0.8488,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-03-30,0.8596,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-04-30,0.8564,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-05-31,0.7537,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-06-29,0.8014,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-07-31,0.8497,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-08-31,0.8184,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-09-28,0.8596,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-10-31,0.8859,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-11-30,0.8562,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2012-12-31,0.8711,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2013-01-31,0.8943,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2013-02-28,0.9799,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2013-03-29,0.988,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2013-04-30,1.0084,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
"MXID INDEX",2013-05-31,0.969,"TOT RETURN INDEX GROSS DVDS","Indonesia","Price TR"
