"ticker","date","value","field","variable","nice_field"
"MXFEJ Index",2012-11-30,1.4284,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2012-12-31,1.4761,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-01-31,1.4949,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-02-28,1.5026,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-03-29,1.4052,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-04-30,1.4252,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-05-31,1.3867,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-06-28,1.3005,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-07-31,1.3256,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-08-30,1.3091,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-09-30,1.394,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-10-31,1.4476,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-11-29,1.3823,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2013-12-31,1.3609,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-01-31,1.29,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-02-28,1.333,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-03-31,1.3029,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-04-30,1.3134,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-05-30,1.3266,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-06-30,1.349,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-07-31,1.397,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-08-29,1.3317,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-09-30,1.2735,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-10-31,1.2953,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-11-28,1.2859,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2014-12-31,1.2608,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-01-30,1.2855,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-02-27,1.3089,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-03-31,1.3211,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-04-30,1.4334,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-05-29,1.3803,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-06-30,1.3141,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-07-31,1.216,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
